time;ue_id;ap_id;mcs_index;efficiency;bandwidth;rate
8.070047518788266;ue_4;ap_0;14;3.6094;50000000.0;180470000.0
8.073843578742242;ue_0;ap_5;27;7.4063;50000000.0;370315000.0
8.073843578742242;ue_9;ap_5;24;6.5703;50000000.0;328515000.0
8.073843578742242;ue_0;ap_5;23;6.2266;50000000.0;311330000.0
8.073843578742242;ue_9;ap_5;24;6.5703;50000000.0;328515000.0
8.133859762060263;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
8.133859762060263;ue_4;ap_0;17;4.5234;50000000.0;226169999.99999997
8.133859762060263;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
8.133859762060263;ue_4;ap_0;14;3.6094;50000000.0;180470000.0
8.488649695568165;ue_0;ap_5;23;6.2266;50000000.0;311330000.0
8.488649695568165;ue_9;ap_5;27;7.4063;50000000.0;370315000.0
8.488649695568165;ue_0;ap_5;23;6.2266;50000000.0;311330000.0
8.488649695568165;ue_9;ap_5;24;6.5703;50000000.0;328515000.0
8.570047518788266;ue_3;ap_0;15;3.9023;50000000.0;195115000.0
8.570047518788266;ue_4;ap_0;14;3.6094;50000000.0;180470000.0
8.570047518788266;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
8.570047518788266;ue_4;ap_0;14;3.6094;50000000.0;180470000.0
8.573843578742242;ue_0;ap_5;27;7.4063;50000000.0;370315000.0
8.573843578742242;ue_9;ap_5;24;6.5703;50000000.0;328515000.0
8.573843578742242;ue_0;ap_5;23;6.2266;50000000.0;311330000.0
8.573843578742242;ue_9;ap_5;24;6.5703;50000000.0;328515000.0
8.633859762060263;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
8.633859762060263;ue_4;ap_0;17;4.5234;50000000.0;226169999.99999997
8.633859762060263;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
8.633859762060263;ue_4;ap_0;14;3.6094;50000000.0;180470000.0
8.988649695568165;ue_0;ap_5;23;6.2266;50000000.0;311330000.0
8.988649695568165;ue_9;ap_5;27;7.4063;50000000.0;370315000.0
8.988649695568165;ue_0;ap_5;23;6.2266;50000000.0;311330000.0
8.988649695568165;ue_9;ap_5;24;6.5703;50000000.0;328515000.0
9.070047518788266;ue_3;ap_0;15;3.9023;50000000.0;195115000.0
9.070047518788266;ue_4;ap_0;14;3.6094;50000000.0;180470000.0
9.070047518788266;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
9.070047518788266;ue_4;ap_0;14;3.6094;50000000.0;180470000.0
9.073843578742242;ue_0;ap_5;27;7.4063;50000000.0;370315000.0
9.073843578742242;ue_9;ap_5;24;6.5703;50000000.0;328515000.0
9.073843578742242;ue_0;ap_5;23;6.2266;50000000.0;311330000.0
9.073843578742242;ue_9;ap_5;24;6.5703;50000000.0;328515000.0
9.133859762060263;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
9.133859762060263;ue_4;ap_0;17;4.5234;50000000.0;226169999.99999997
9.133859762060263;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
9.133859762060263;ue_4;ap_0;14;3.6094;50000000.0;180470000.0
9.488649695568165;ue_0;ap_5;23;6.2266;50000000.0;311330000.0
9.488649695568165;ue_9;ap_5;27;7.4063;50000000.0;370315000.0
9.488649695568165;ue_0;ap_5;23;6.2266;50000000.0;311330000.0
9.488649695568165;ue_9;ap_5;24;6.5703;50000000.0;328515000.0
9.570047518788266;ue_3;ap_0;15;3.9023;50000000.0;195115000.0
9.570047518788266;ue_4;ap_0;14;3.6094;50000000.0;180470000.0
9.570047518788266;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
9.570047518788266;ue_4;ap_0;14;3.6094;50000000.0;180470000.0
9.573843578742242;ue_0;ap_5;27;7.4063;50000000.0;370315000.0
9.573843578742242;ue_9;ap_5;24;6.5703;50000000.0;328515000.0
9.573843578742242;ue_0;ap_5;23;6.2266;50000000.0;311330000.0
9.573843578742242;ue_9;ap_5;24;6.5703;50000000.0;328515000.0
9.633859762060263;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
9.633859762060263;ue_4;ap_0;17;4.5234;50000000.0;226169999.99999997
9.633859762060263;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
9.633859762060263;ue_4;ap_0;14;3.6094;50000000.0;180470000.0
9.988649695568165;ue_0;ap_5;23;6.2266;50000000.0;311330000.0
9.988649695568165;ue_9;ap_5;27;7.4063;50000000.0;370315000.0
9.988649695568165;ue_0;ap_5;23;6.2266;50000000.0;311330000.0
9.988649695568165;ue_9;ap_5;24;6.5703;50000000.0;328515000.0
10.0;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
10.0;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
10.0;ue_5;ap_1;12;3.0293;100000000.0;302930000.0
10.0;ue_1;ap_4;24;6.5703;100000000.0;657030000.0
10.0;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
10.0;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
10.0;ue_2;ap_7;12;3.0293;100000000.0;302930000.0
10.0;ue_6;ap_8;14;3.6094;100000000.0;360940000.0
10.070047518788266;ue_3;ap_0;16;4.2129;50000000.0;210645000.00000003
10.070047518788266;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
10.070047518788266;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
10.070047518788266;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
10.073935185766747;ue_0;ap_5;25;6.9141;50000000.0;345705000.0
10.073935185766747;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
10.073935185766747;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
10.073935185766747;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
10.134099181457067;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
10.134099181457067;ue_4;ap_0;16;4.2129;50000000.0;210645000.00000003
10.134099181457067;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
10.134099181457067;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
10.488574014889855;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
10.488574014889855;ue_9;ap_5;27;7.4063;50000000.0;370315000.0
10.488574014889855;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
10.488574014889855;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
10.570047518788266;ue_3;ap_0;16;4.2129;50000000.0;210645000.00000003
10.570047518788266;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
10.570047518788266;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
10.570047518788266;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
10.573935185766747;ue_0;ap_5;25;6.9141;50000000.0;345705000.0
10.573935185766747;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
10.573935185766747;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
10.573935185766747;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
10.634099181457067;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
10.634099181457067;ue_4;ap_0;16;4.2129;50000000.0;210645000.00000003
10.634099181457067;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
10.634099181457067;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
10.988574014889855;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
10.988574014889855;ue_9;ap_5;27;7.4063;50000000.0;370315000.0
10.988574014889855;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
10.988574014889855;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
11.070047518788266;ue_3;ap_0;16;4.2129;50000000.0;210645000.00000003
11.070047518788266;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
11.070047518788266;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
11.070047518788266;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
11.073935185766747;ue_0;ap_5;25;6.9141;50000000.0;345705000.0
11.073935185766747;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
11.073935185766747;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
11.073935185766747;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
11.134099181457067;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
11.134099181457067;ue_4;ap_0;16;4.2129;50000000.0;210645000.00000003
11.134099181457067;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
11.134099181457067;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
11.266746426126597;ue_3;ap_0;16;4.2129;50000000.0;210645000.00000003
11.266746426126597;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
11.266746426126597;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
11.266746426126597;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
11.272237565829897;ue_0;ap_5;25;6.9141;50000000.0;345705000.0
11.272237565829897;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
11.272237565829897;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
11.272237565829897;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
11.331089218479612;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
11.331089218479612;ue_4;ap_0;16;4.2129;50000000.0;210645000.00000003
11.331089218479612;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
11.331089218479612;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
11.402371835387758;;ap_9;0;0;0;0
11.411691485871556;;ap_6;0;0;0;0
11.466746426126596;ue_3;ap_0;16;4.2129;50000000.0;210645000.00000003
11.466746426126596;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
11.466746426126596;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
11.466746426126596;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
11.466746426126596;ue_4;ap_0;13;3.3223;100000000.0;332230000.0
11.472237565829897;ue_0;ap_5;25;6.9141;50000000.0;345705000.0
11.472237565829897;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
11.472237565829897;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
11.472237565829897;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
11.472237565829897;ue_9;ap_5;25;6.9141;100000000.0;691410000.0
11.481299052563378;;ap_4;0;0;0;0
11.531089218479611;;ap_0;0;0;0;0
11.835929802488856;;ap_7;0;0;0;0
11.887127695050683;;ap_5;0;0;0;0
11.888364293785889;;ap_1;0;0;0;0
11.88903042072688;;ap_8;0;0;0;0
12.502371835387757;ue_7;ap_9;0;0.2344;100000000.0;23440000.0
12.502371835387757;ue_7;ap_9;15;3.9023;100000000.0;390230000.0
12.511691485871557;ue_8;ap_6;0;0.2344;100000000.0;23440000.0
12.511691485871557;ue_8;ap_6;12;3.0293;100000000.0;302930000.0
12.566746426126596;ue_3;ap_0;0;0.2344;100000000.0;23440000.0
12.566746426126596;ue_3;ap_0;12;3.0293;100000000.0;302930000.0
12.572237565829898;ue_0;ap_5;0;0.2344;100000000.0;23440000.0
12.572237565829898;ue_0;ap_5;22;5.8906;100000000.0;589060000.0
12.581299052563379;ue_1;ap_4;0;0.2344;100000000.0;23440000.0
12.581299052563379;ue_1;ap_4;24;6.5703;100000000.0;657030000.0
12.631089218479612;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
12.631089218479612;ue_4;ap_0;0;0.2344;50000000.0;11720000.0
12.631089218479612;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
12.631089218479612;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
12.631089218479612;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
12.631089218479612;ue_4;ap_0;16;4.2129;50000000.0;210645000.00000003
12.631089218479612;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
12.631089218479612;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
12.631089218479612;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
12.631089218479612;ue_4;ap_0;16;4.2129;50000000.0;210645000.00000003
12.631089218479612;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
12.631089218479612;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
12.766746426126595;ue_3;ap_0;16;4.2129;50000000.0;210645000.00000003
12.766746426126595;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
12.766746426126595;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
12.766746426126595;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
12.770047518788266;ue_3;ap_0;16;4.2129;50000000.0;210645000.00000003
12.770047518788266;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
12.770047518788266;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
12.770047518788266;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
12.773348611449936;ue_3;ap_0;16;4.2129;50000000.0;210645000.00000003
12.773348611449936;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
12.773348611449936;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
12.773348611449936;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
12.776649704111607;ue_3;ap_0;16;4.2129;50000000.0;210645000.00000003
12.776649704111607;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
12.776649704111607;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
12.776649704111607;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
12.831089218479612;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
12.831089218479612;ue_4;ap_0;16;4.2129;50000000.0;210645000.00000003
12.831089218479612;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
12.831089218479612;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
12.834099181457066;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
12.834099181457066;ue_4;ap_0;16;4.2129;50000000.0;210645000.00000003
12.834099181457066;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
12.834099181457066;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
12.837109144434521;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
12.837109144434521;ue_4;ap_0;16;4.2129;50000000.0;210645000.00000003
12.837109144434521;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
12.837109144434521;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
12.840119107411976;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
12.840119107411976;ue_4;ap_0;16;4.2129;50000000.0;210645000.00000003
12.840119107411976;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
12.840119107411976;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
12.935929802488856;ue_2;ap_7;0;0.2344;100000000.0;23440000.0
12.935929802488856;ue_2;ap_7;12;3.0293;100000000.0;302930000.0
12.987127695050685;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
12.987127695050685;ue_9;ap_5;0;0.2344;50000000.0;11720000.0
12.987127695050685;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
12.987127695050685;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
12.987127695050685;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
12.987127695050685;ue_9;ap_5;27;7.4063;50000000.0;370315000.0
12.987127695050685;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
12.987127695050685;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
12.987127695050685;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
12.987127695050685;ue_9;ap_5;27;7.4063;50000000.0;370315000.0
12.987127695050685;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
12.987127695050685;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
12.988364293785889;ue_5;ap_1;0;0.2344;100000000.0;23440000.0
12.988364293785889;ue_5;ap_1;12;3.0293;100000000.0;302930000.0
12.989030420726882;ue_6;ap_8;0;0.2344;100000000.0;23440000.0
12.989030420726882;ue_6;ap_8;14;3.6094;100000000.0;360940000.0
13.070047518788266;ue_3;ap_0;16;4.2129;50000000.0;210645000.00000003
13.070047518788266;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
13.070047518788266;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
13.070047518788266;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
13.073935185766747;ue_0;ap_5;25;6.9141;50000000.0;345705000.0
13.073935185766747;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
13.073935185766747;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
13.073935185766747;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
13.134099181457067;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
13.134099181457067;ue_4;ap_0;16;4.2129;50000000.0;210645000.00000003
13.134099181457067;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
13.134099181457067;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
13.187127695050684;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
13.187127695050684;ue_9;ap_5;27;7.4063;50000000.0;370315000.0
13.187127695050684;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
13.187127695050684;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
13.188574014889854;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
13.188574014889854;ue_9;ap_5;27;7.4063;50000000.0;370315000.0
13.188574014889854;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
13.188574014889854;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
13.190020334729024;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
13.190020334729024;ue_9;ap_5;27;7.4063;50000000.0;370315000.0
13.190020334729024;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
13.190020334729024;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
13.191466654568194;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
13.191466654568194;ue_9;ap_5;27;7.4063;50000000.0;370315000.0
13.191466654568194;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
13.191466654568194;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
13.488574014889855;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
13.488574014889855;ue_9;ap_5;27;7.4063;50000000.0;370315000.0
13.488574014889855;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
13.488574014889855;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
13.570047518788266;ue_3;ap_0;16;4.2129;50000000.0;210645000.00000003
13.570047518788266;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
13.570047518788266;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
13.570047518788266;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
13.573935185766747;ue_0;ap_5;25;6.9141;50000000.0;345705000.0
13.573935185766747;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
13.573935185766747;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
13.573935185766747;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
13.634099181457067;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
13.634099181457067;ue_4;ap_0;16;4.2129;50000000.0;210645000.00000003
13.634099181457067;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
13.634099181457067;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
13.988574014889855;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
13.988574014889855;ue_9;ap_5;27;7.4063;50000000.0;370315000.0
13.988574014889855;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
13.988574014889855;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
14.070047518788266;ue_3;ap_0;16;4.2129;50000000.0;210645000.00000003
14.070047518788266;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
14.070047518788266;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
14.070047518788266;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
14.073935185766747;ue_0;ap_5;25;6.9141;50000000.0;345705000.0
14.073935185766747;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
14.073935185766747;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
14.073935185766747;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
14.134099181457067;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
14.134099181457067;ue_4;ap_0;16;4.2129;50000000.0;210645000.00000003
14.134099181457067;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
14.134099181457067;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
14.488574014889855;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
14.488574014889855;ue_9;ap_5;27;7.4063;50000000.0;370315000.0
14.488574014889855;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
14.488574014889855;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
14.570047518788266;ue_3;ap_0;16;4.2129;50000000.0;210645000.00000003
14.570047518788266;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
14.570047518788266;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
14.570047518788266;ue_4;ap_0;13;3.3223;50000000.0;166115000.0
14.573935185766747;ue_0;ap_5;25;6.9141;50000000.0;345705000.0
14.573935185766747;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
14.573935185766747;ue_0;ap_5;22;5.8906;50000000.0;294530000.0
14.573935185766747;ue_9;ap_5;25;6.9141;50000000.0;345705000.0
14.634099181457067;ue_3;ap_0;12;3.0293;50000000.0;151465000.0
